date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-09-04 03:30:00,3.17,6.26,0.0,0.0,0.4518,1.0,12600,Weekday,Tuesday,Light_Load
2018-09-04 03:45:00,2.63,4.75,0.0,0.0,0.4844,1.0,13500,Weekday,Tuesday,Light_Load
2018-09-04 04:00:00,2.66,4.82,0.0,0.0,0.4832,1.0,14400,Weekday,Tuesday,Light_Load
2018-09-04 04:15:00,2.59,4.68,0.0,0.0,0.4842,1.0,15300,Weekday,Tuesday,Light_Load
2018-09-04 04:30:00,2.63,4.72,0.0,0.0,0.4867,1.0,16200,Weekday,Tuesday,Light_Load
2018-09-04 04:45:00,2.63,4.68,0.0,0.0,0.4899,1.0,17100,Weekday,Tuesday,Light_Load
2018-09-04 05:00:00,2.66,4.61,0.0,0.0,0.49979999999999997,1.0,18000,Weekday,Tuesday,Light_Load
2018-09-04 05:15:00,2.66,4.79,0.0,0.0,0.4855,1.0,18900,Weekday,Tuesday,Light_Load
2018-09-04 05:30:00,2.59,4.86,0.0,0.0,0.4703,1.0,19800,Weekday,Tuesday,Light_Load
2018-09-04 05:45:00,2.59,4.86,0.0,0.0,0.4703,1.0,20700,Weekday,Tuesday,Light_Load
2018-09-04 06:00:00,2.74,5.29,0.0,0.0,0.45990000000000003,1.0,21600,Weekday,Tuesday,Light_Load
2018-09-04 06:15:00,3.17,6.37,0.0,0.0,0.44549999999999995,1.0,22500,Weekday,Tuesday,Light_Load
2018-09-04 06:30:00,2.74,5.29,0.0,0.0,0.45990000000000003,1.0,23400,Weekday,Tuesday,Light_Load
2018-09-04 06:45:00,2.63,5.08,0.0,0.0,0.4598,1.0,24300,Weekday,Tuesday,Light_Load
2018-09-04 07:00:00,2.63,5.0,0.0,0.0,0.46549999999999997,1.0,25200,Weekday,Tuesday,Light_Load
2018-09-04 07:15:00,2.59,4.82,0.0,0.0,0.4733,1.0,26100,Weekday,Tuesday,Light_Load
2018-09-04 07:30:00,2.77,4.82,0.0,0.0,0.49829999999999997,1.0,27000,Weekday,Tuesday,Light_Load
2018-09-04 07:45:00,2.88,4.86,0.0,0.0,0.5097999999999999,1.0,27900,Weekday,Tuesday,Light_Load
2018-09-04 08:00:00,3.24,4.5,0.0,0.0,0.5843,1.0,28800,Weekday,Tuesday,Light_Load
2018-09-04 08:15:00,29.3,31.36,0.0,0.01,0.6827,1.0,29700,Weekday,Tuesday,Light_Load
2018-09-04 08:30:00,51.34,54.29,0.0,0.02,0.6870999999999999,1.0,30600,Weekday,Tuesday,Light_Load
2018-09-04 08:45:00,72.76,68.15,0.0,0.03,0.7298,1.0,31500,Weekday,Tuesday,Light_Load
2018-09-04 09:00:00,65.02,35.71,0.0,0.03,0.8765000000000001,1.0,32400,Weekday,Tuesday,Light_Load
2018-09-04 09:15:00,81.65,52.56,0.0,0.04,0.8408,1.0,33300,Weekday,Tuesday,Medium_Load
2018-09-04 09:30:00,59.15,37.15,0.0,0.03,0.8468000000000001,1.0,34200,Weekday,Tuesday,Medium_Load
2018-09-04 09:45:00,55.58,33.41,0.0,0.03,0.8571,1.0,35100,Weekday,Tuesday,Medium_Load
2018-09-04 10:00:00,84.42,49.28,0.0,0.04,0.8636,1.0,36000,Weekday,Tuesday,Medium_Load
2018-09-04 10:15:00,99.25,52.24,0.0,0.05,0.8848999999999999,1.0,36900,Weekday,Tuesday,Maximum_Load
2018-09-04 10:30:00,89.53,44.82,0.0,0.04,0.8942,1.0,37800,Weekday,Tuesday,Maximum_Load
2018-09-04 10:45:00,102.67,55.19,0.0,0.05,0.8808,1.0,38700,Weekday,Tuesday,Maximum_Load
2018-09-04 11:00:00,105.95,50.22,0.0,0.05,0.9036,1.0,39600,Weekday,Tuesday,Maximum_Load
2018-09-04 11:15:00,122.65,65.3,0.0,0.06,0.8826999999999999,1.0,40500,Weekday,Tuesday,Maximum_Load
2018-09-04 11:30:00,98.24,47.09,0.0,0.05,0.9018,1.0,41400,Weekday,Tuesday,Maximum_Load
2018-09-04 11:45:00,113.51,57.35,0.0,0.05,0.8925,1.0,42300,Weekday,Tuesday,Maximum_Load
2018-09-04 12:00:00,99.04,55.98,0.07,0.05,0.8706,1.0,43200,Weekday,Tuesday,Maximum_Load
2018-09-04 12:15:00,5.44,0.0,18.43,0.0,1.0,0.28309999999999996,44100,Weekday,Tuesday,Medium_Load
2018-09-04 12:30:00,5.4,0.0,18.43,0.0,1.0,0.2812,45000,Weekday,Tuesday,Medium_Load
2018-09-04 12:45:00,4.32,0.0,14.15,0.0,1.0,0.292,45900,Weekday,Tuesday,Medium_Load
2018-09-04 13:00:00,4.61,0.0,16.24,0.0,1.0,0.2731,46800,Weekday,Tuesday,Medium_Load
2018-09-04 13:15:00,47.52,25.06,3.78,0.02,0.8845000000000001,0.9969,47700,Weekday,Tuesday,Maximum_Load
2018-09-04 13:30:00,107.17,51.95,0.0,0.05,0.8998999999999999,1.0,48600,Weekday,Tuesday,Maximum_Load
2018-09-04 13:45:00,90.97,47.45,0.0,0.04,0.8865999999999999,1.0,49500,Weekday,Tuesday,Maximum_Load
2018-09-04 14:00:00,112.0,59.83,0.0,0.05,0.882,1.0,50400,Weekday,Tuesday,Maximum_Load
2018-09-04 14:15:00,90.79,46.69,0.0,0.04,0.8893000000000001,1.0,51300,Weekday,Tuesday,Maximum_Load
2018-09-04 14:30:00,103.9,50.51,0.0,0.05,0.8994,1.0,52200,Weekday,Tuesday,Maximum_Load
2018-09-04 14:45:00,101.92,49.64,0.0,0.05,0.899,1.0,53100,Weekday,Tuesday,Maximum_Load
2018-09-04 15:00:00,99.4,58.32,0.0,0.05,0.8625,1.0,54000,Weekday,Tuesday,Maximum_Load
2018-09-04 15:15:00,100.51,44.24,0.0,0.05,0.9153,1.0,54900,Weekday,Tuesday,Maximum_Load
2018-09-04 15:30:00,85.9,46.84,0.0,0.04,0.878,1.0,55800,Weekday,Tuesday,Maximum_Load
2018-09-04 15:45:00,102.6,48.71,0.0,0.05,0.9034,1.0,56700,Weekday,Tuesday,Maximum_Load
2018-09-04 16:00:00,82.15,37.4,0.0,0.04,0.9101,1.0,57600,Weekday,Tuesday,Maximum_Load
2018-09-04 16:15:00,118.69,59.08,0.0,0.05,0.8952,1.0,58500,Weekday,Tuesday,Maximum_Load
2018-09-04 16:30:00,90.83,48.71,0.0,0.04,0.8813,1.0,59400,Weekday,Tuesday,Maximum_Load
2018-09-04 16:45:00,102.28,53.82,0.0,0.05,0.885,1.0,60300,Weekday,Tuesday,Maximum_Load
2018-09-04 17:00:00,102.96,47.84,0.0,0.05,0.9068999999999999,1.0,61200,Weekday,Tuesday,Maximum_Load
2018-09-04 17:15:00,68.36,36.97,0.0,0.03,0.8795999999999999,1.0,62100,Weekday,Tuesday,Medium_Load
2018-09-04 17:30:00,100.19,51.66,0.0,0.05,0.8887999999999999,1.0,63000,Weekday,Tuesday,Medium_Load
2018-09-04 17:45:00,59.44,36.65,0.0,0.03,0.8512000000000001,1.0,63900,Weekday,Tuesday,Medium_Load
2018-09-04 18:00:00,40.68,17.06,0.0,0.02,0.9222,1.0,64800,Weekday,Tuesday,Medium_Load
2018-09-04 18:15:00,47.02,19.84,0.0,0.02,0.9213,1.0,65700,Weekday,Tuesday,Medium_Load
2018-09-04 18:30:00,75.85,27.5,0.0,0.03,0.9401,1.0,66600,Weekday,Tuesday,Medium_Load
2018-09-04 18:45:00,85.75,22.93,0.0,0.04,0.9661,1.0,67500,Weekday,Tuesday,Medium_Load
2018-09-04 19:00:00,76.75,19.91,0.0,0.04,0.968,1.0,68400,Weekday,Tuesday,Medium_Load
2018-09-04 19:15:00,76.75,19.91,0.0,0.04,0.968,1.0,69300,Weekday,Tuesday,Medium_Load
2018-09-04 19:30:00,78.95,21.28,0.0,0.04,0.9655,1.0,70200,Weekday,Tuesday,Medium_Load
2018-09-04 19:45:00,72.0,18.4,0.0,0.03,0.9689,1.0,71100,Weekday,Tuesday,Medium_Load
2018-09-04 20:00:00,88.02,24.52,0.0,0.04,0.9632999999999999,1.0,72000,Weekday,Tuesday,Medium_Load
2018-09-04 20:15:00,72.47,19.3,0.0,0.03,0.9662999999999999,1.0,72900,Weekday,Tuesday,Medium_Load
2018-09-04 20:30:00,88.09,24.44,0.0,0.04,0.9636,1.0,73800,Weekday,Tuesday,Medium_Load
2018-09-04 20:45:00,64.62,17.93,0.0,0.03,0.9636,1.0,74700,Weekday,Tuesday,Medium_Load
2018-09-04 21:00:00,11.3,1.55,9.65,0.01,0.9906999999999999,0.7604000000000001,75600,Weekday,Tuesday,Medium_Load
2018-09-04 21:15:00,4.57,0.0,17.35,0.0,1.0,0.2547,76500,Weekday,Tuesday,Medium_Load
2018-09-04 21:30:00,3.49,0.0,17.53,0.0,1.0,0.1953,77400,Weekday,Tuesday,Medium_Load
2018-09-04 21:45:00,3.49,0.0,17.57,0.0,1.0,0.1948,78300,Weekday,Tuesday,Medium_Load
2018-09-04 22:00:00,3.49,0.0,16.88,0.0,1.0,0.2025,79200,Weekday,Tuesday,Medium_Load
2018-09-04 22:15:00,3.31,5.44,0.18,0.0,0.5197999999999999,0.9984999999999999,80100,Weekday,Tuesday,Medium_Load
2018-09-04 22:30:00,3.1,6.48,0.0,0.0,0.4316,1.0,81000,Weekday,Tuesday,Medium_Load
2018-09-04 22:45:00,2.66,5.33,0.0,0.0,0.4465,1.0,81900,Weekday,Tuesday,Medium_Load
2018-09-04 23:00:00,2.59,5.29,0.0,0.0,0.4397,1.0,82800,Weekday,Tuesday,Medium_Load
2018-09-04 23:15:00,2.52,4.82,0.0,0.0,0.4633,1.0,83700,Weekday,Tuesday,Light_Load
2018-09-04 23:30:00,2.48,4.46,0.0,0.0,0.486,1.0,84600,Weekday,Tuesday,Light_Load
2018-09-04 23:45:00,2.52,4.43,0.0,0.0,0.49439999999999995,1.0,85500,Weekday,Tuesday,Light_Load
2018-09-05 00:00:00,2.81,5.36,0.0,0.0,0.4643,1.0,0,Weekday,Wednesday,Light_Load
2018-09-05 00:15:00,2.48,4.54,0.0,0.0,0.4794,1.0,900,Weekday,Wednesday,Light_Load
2018-09-05 00:30:00,2.52,4.61,0.0,0.0,0.4797,1.0,1800,Weekday,Wednesday,Light_Load
2018-09-05 00:45:00,2.52,4.68,0.0,0.0,0.47409999999999997,1.0,2700,Weekday,Wednesday,Light_Load
2018-09-05 01:00:00,2.48,4.64,0.0,0.0,0.4714,1.0,3600,Weekday,Wednesday,Light_Load
2018-09-05 01:15:00,2.59,4.64,0.0,0.0,0.4874,1.0,4500,Weekday,Wednesday,Light_Load
2018-09-05 01:30:00,2.48,4.57,0.0,0.0,0.47700000000000004,1.0,5400,Weekday,Wednesday,Light_Load
2018-09-05 01:45:00,2.48,4.54,0.0,0.0,0.4794,1.0,6300,Weekday,Wednesday,Light_Load
2018-09-05 02:00:00,2.48,4.68,0.0,0.0,0.4682,1.0,7200,Weekday,Wednesday,Light_Load
2018-09-05 02:15:00,2.52,4.61,0.0,0.0,0.4797,1.0,8100,Weekday,Wednesday,Light_Load
2018-09-05 02:30:00,3.42,6.37,0.0,0.0,0.473,1.0,9000,Weekday,Wednesday,Light_Load
2018-09-05 02:45:00,3.71,6.34,0.0,0.0,0.5051,1.0,9900,Weekday,Wednesday,Light_Load
2018-09-05 03:00:00,2.52,4.57,0.0,0.0,0.4829,1.0,10800,Weekday,Wednesday,Light_Load
2018-09-05 03:15:00,2.52,4.75,0.0,0.0,0.46869999999999995,1.0,11700,Weekday,Wednesday,Light_Load
2018-09-05 03:30:00,2.48,4.61,0.0,0.0,0.4738,1.0,12600,Weekday,Wednesday,Light_Load
2018-09-05 03:45:00,2.48,4.68,0.0,0.0,0.4682,1.0,13500,Weekday,Wednesday,Light_Load
2018-09-05 04:00:00,2.52,4.68,0.0,0.0,0.47409999999999997,1.0,14400,Weekday,Wednesday,Light_Load
2018-09-05 04:15:00,2.59,4.72,0.0,0.0,0.48109999999999997,1.0,15300,Weekday,Wednesday,Light_Load
2018-09-05 04:30:00,2.52,4.86,0.0,0.0,0.4603,1.0,16200,Weekday,Wednesday,Light_Load
2018-09-05 04:45:00,2.52,4.75,0.0,0.0,0.46869999999999995,1.0,17100,Weekday,Wednesday,Light_Load
2018-09-05 05:00:00,2.56,4.79,0.0,0.0,0.4714,1.0,18000,Weekday,Wednesday,Light_Load
2018-09-05 05:15:00,2.52,4.93,0.0,0.0,0.4551,1.0,18900,Weekday,Wednesday,Light_Load
2018-09-05 05:30:00,2.48,5.0,0.0,0.0,0.4443,1.0,19800,Weekday,Wednesday,Light_Load
2018-09-05 05:45:00,2.56,5.11,0.0,0.0,0.44789999999999996,1.0,20700,Weekday,Wednesday,Light_Load
2018-09-05 06:00:00,2.48,5.22,0.0,0.0,0.4291,1.0,21600,Weekday,Wednesday,Light_Load
2018-09-05 06:15:00,2.52,4.97,0.0,0.0,0.4522,1.0,22500,Weekday,Wednesday,Light_Load
2018-09-05 06:30:00,2.77,5.58,0.0,0.0,0.4446,1.0,23400,Weekday,Wednesday,Light_Load
2018-09-05 06:45:00,3.31,6.52,0.0,0.0,0.45270000000000005,1.0,24300,Weekday,Wednesday,Light_Load
2018-09-05 07:00:00,2.99,6.26,0.0,0.0,0.431,1.0,25200,Weekday,Wednesday,Light_Load
2018-09-05 07:15:00,2.7,5.04,0.0,0.0,0.4722,1.0,26100,Weekday,Wednesday,Light_Load
2018-09-05 07:30:00,2.92,5.15,0.0,0.0,0.4932,1.0,27000,Weekday,Wednesday,Light_Load
2018-09-05 07:45:00,3.02,4.97,0.0,0.0,0.5193,1.0,27900,Weekday,Wednesday,Light_Load
2018-09-05 08:00:00,2.88,4.61,0.0,0.0,0.5297999999999999,1.0,28800,Weekday,Wednesday,Light_Load
2018-09-05 08:15:00,40.32,32.4,0.0,0.02,0.7795000000000001,1.0,29700,Weekday,Wednesday,Light_Load
2018-09-05 08:30:00,95.4,60.66,0.0,0.04,0.8439,1.0,30600,Weekday,Wednesday,Light_Load
2018-09-05 08:45:00,98.06,58.28,0.0,0.04,0.8595999999999999,1.0,31500,Weekday,Wednesday,Light_Load
2018-09-05 09:00:00,111.92,52.74,0.0,0.05,0.9046,1.0,32400,Weekday,Wednesday,Light_Load
2018-09-05 09:15:00,97.81,41.98,0.0,0.04,0.9189,1.0,33300,Weekday,Wednesday,Medium_Load
2018-09-05 09:30:00,100.08,48.35,0.0,0.05,0.9004000000000001,1.0,34200,Weekday,Wednesday,Medium_Load
2018-09-05 09:45:00,103.54,50.08,0.0,0.05,0.9002,1.0,35100,Weekday,Wednesday,Medium_Load
2018-09-05 10:00:00,60.23,40.57,0.0,0.03,0.8294,1.0,36000,Weekday,Wednesday,Medium_Load
2018-09-05 10:15:00,56.99,38.81,0.0,0.03,0.8265,1.0,36900,Weekday,Wednesday,Maximum_Load
2018-09-05 10:30:00,55.4,37.94,0.0,0.03,0.8251000000000001,1.0,37800,Weekday,Wednesday,Maximum_Load
2018-09-05 10:45:00,53.82,36.11,0.0,0.02,0.8304,1.0,38700,Weekday,Wednesday,Maximum_Load
2018-09-05 11:00:00,53.57,35.75,0.0,0.02,0.8318000000000001,1.0,39600,Weekday,Wednesday,Maximum_Load
2018-09-05 11:15:00,47.45,28.51,0.0,0.02,0.8572,1.0,40500,Weekday,Wednesday,Maximum_Load
2018-09-05 11:30:00,64.26,38.77,0.0,0.03,0.8562000000000001,1.0,41400,Weekday,Wednesday,Maximum_Load
2018-09-05 11:45:00,66.17,49.86,0.0,0.03,0.7987000000000001,1.0,42300,Weekday,Wednesday,Maximum_Load
2018-09-05 12:00:00,52.81,37.84,0.07,0.02,0.8129000000000001,1.0,43200,Weekday,Wednesday,Maximum_Load
2018-09-05 12:15:00,6.95,0.11,14.69,0.0,0.9998999999999999,0.4277,44100,Weekday,Wednesday,Medium_Load
2018-09-05 12:30:00,5.51,0.0,16.99,0.0,1.0,0.3085,45000,Weekday,Wednesday,Medium_Load
2018-09-05 12:45:00,5.44,0.0,16.38,0.0,1.0,0.3152,45900,Weekday,Wednesday,Medium_Load
2018-09-05 13:00:00,5.47,0.0,16.34,0.0,1.0,0.31739999999999996,46800,Weekday,Wednesday,Medium_Load
2018-09-05 13:15:00,28.3,10.37,4.54,0.01,0.9389,0.9873999999999999,47700,Weekday,Wednesday,Maximum_Load
2018-09-05 13:30:00,71.17,47.99,0.0,0.03,0.8291,1.0,48600,Weekday,Wednesday,Maximum_Load
2018-09-05 13:45:00,70.38,51.19,0.0,0.03,0.8087000000000001,1.0,49500,Weekday,Wednesday,Maximum_Load
2018-09-05 14:00:00,56.05,36.54,0.0,0.03,0.8377,1.0,50400,Weekday,Wednesday,Maximum_Load
2018-09-05 14:15:00,50.29,27.36,0.0,0.02,0.8784000000000001,1.0,51300,Weekday,Wednesday,Maximum_Load
2018-09-05 14:30:00,65.63,34.13,0.0,0.03,0.8872,1.0,52200,Weekday,Wednesday,Maximum_Load
2018-09-05 14:45:00,64.73,38.3,0.0,0.03,0.8606,1.0,53100,Weekday,Wednesday,Maximum_Load
2018-09-05 15:00:00,48.49,21.82,0.0,0.02,0.9118999999999999,1.0,54000,Weekday,Wednesday,Maximum_Load
2018-09-05 15:15:00,49.68,25.78,0.0,0.02,0.8876000000000001,1.0,54900,Weekday,Wednesday,Maximum_Load
2018-09-05 15:30:00,54.07,33.98,0.0,0.02,0.8467,1.0,55800,Weekday,Wednesday,Maximum_Load
2018-09-05 15:45:00,66.71,42.19,0.0,0.03,0.8452,1.0,56700,Weekday,Wednesday,Maximum_Load
2018-09-05 16:00:00,63.86,37.98,0.0,0.03,0.8595,1.0,57600,Weekday,Wednesday,Maximum_Load
2018-09-05 16:15:00,61.81,39.42,0.0,0.03,0.8431000000000001,1.0,58500,Weekday,Wednesday,Maximum_Load
2018-09-05 16:30:00,52.78,30.46,0.0,0.02,0.8661,1.0,59400,Weekday,Wednesday,Maximum_Load
2018-09-05 16:45:00,54.22,32.15,0.0,0.02,0.8602,1.0,60300,Weekday,Wednesday,Maximum_Load
2018-09-05 17:00:00,49.03,27.68,0.0,0.02,0.8708,1.0,61200,Weekday,Wednesday,Maximum_Load
2018-09-05 17:15:00,60.08,39.56,0.0,0.03,0.8351999999999999,1.0,62100,Weekday,Wednesday,Medium_Load
2018-09-05 17:30:00,62.28,41.4,0.0,0.03,0.8328,1.0,63000,Weekday,Wednesday,Medium_Load
2018-09-05 17:45:00,32.51,7.31,0.54,0.01,0.9756,0.9998999999999999,63900,Weekday,Wednesday,Medium_Load
2018-09-05 18:00:00,29.95,6.52,0.76,0.01,0.9771,0.9997,64800,Weekday,Wednesday,Medium_Load
2018-09-05 18:15:00,52.6,33.7,0.0,0.02,0.8420000000000001,1.0,65700,Weekday,Wednesday,Medium_Load
2018-09-05 18:30:00,47.52,31.28,0.0,0.02,0.8353,1.0,66600,Weekday,Wednesday,Medium_Load
2018-09-05 18:45:00,49.79,24.73,0.0,0.02,0.8956000000000001,1.0,67500,Weekday,Wednesday,Medium_Load
2018-09-05 19:00:00,45.9,21.96,0.0,0.02,0.9020999999999999,1.0,68400,Weekday,Wednesday,Medium_Load
2018-09-05 19:15:00,51.88,25.38,0.0,0.02,0.8983,1.0,69300,Weekday,Wednesday,Medium_Load
2018-09-05 19:30:00,51.34,23.29,0.0,0.02,0.9107,1.0,70200,Weekday,Wednesday,Medium_Load
2018-09-05 19:45:00,59.33,30.42,0.0,0.03,0.8898999999999999,1.0,71100,Weekday,Wednesday,Medium_Load
2018-09-05 20:00:00,55.8,29.99,0.0,0.03,0.8808,1.0,72000,Weekday,Wednesday,Medium_Load
2018-09-05 20:15:00,47.99,24.52,0.0,0.02,0.8905,1.0,72900,Weekday,Wednesday,Medium_Load
2018-09-05 20:30:00,54.58,28.66,0.0,0.03,0.8854000000000001,1.0,73800,Weekday,Wednesday,Medium_Load
2018-09-05 20:45:00,46.26,22.14,0.0,0.02,0.902,1.0,74700,Weekday,Wednesday,Medium_Load
2018-09-05 21:00:00,27.94,6.3,3.31,0.01,0.9754999999999999,0.9931,75600,Weekday,Wednesday,Medium_Load
2018-09-05 21:15:00,8.86,0.0,13.25,0.0,1.0,0.5559000000000001,76500,Weekday,Wednesday,Medium_Load
2018-09-05 21:30:00,3.78,0.0,16.81,0.0,1.0,0.2194,77400,Weekday,Wednesday,Medium_Load
2018-09-05 21:45:00,3.74,0.0,16.88,0.0,1.0,0.2163,78300,Weekday,Wednesday,Medium_Load
2018-09-05 22:00:00,3.85,0.04,15.98,0.0,0.9998999999999999,0.23420000000000002,79200,Weekday,Wednesday,Medium_Load
2018-09-05 22:15:00,3.56,6.59,0.11,0.0,0.4753,0.9995,80100,Weekday,Wednesday,Medium_Load
2018-09-05 22:30:00,3.53,6.7,0.0,0.0,0.4661,1.0,81000,Weekday,Wednesday,Medium_Load
2018-09-05 22:45:00,3.49,6.55,0.0,0.0,0.4702,1.0,81900,Weekday,Wednesday,Medium_Load
2018-09-05 23:00:00,3.64,6.8,0.0,0.0,0.4719,1.0,82800,Weekday,Wednesday,Medium_Load
2018-09-05 23:15:00,4.64,8.06,0.0,0.0,0.4989,1.0,83700,Weekday,Wednesday,Light_Load
2018-09-05 23:30:00,3.92,7.27,0.0,0.0,0.4746,1.0,84600,Weekday,Wednesday,Light_Load
2018-09-05 23:45:00,2.81,5.18,0.0,0.0,0.4768,1.0,85500,Weekday,Wednesday,Light_Load
2018-09-06 00:00:00,3.35,6.48,0.0,0.0,0.4592,1.0,0,Weekday,Thursday,Light_Load
2018-09-06 00:15:00,2.77,5.18,0.0,0.0,0.47159999999999996,1.0,900,Weekday,Thursday,Light_Load
2018-09-06 00:30:00,2.81,5.29,0.0,0.0,0.46909999999999996,1.0,1800,Weekday,Thursday,Light_Load
2018-09-06 00:45:00,2.84,5.26,0.0,0.0,0.47509999999999997,1.0,2700,Weekday,Thursday,Light_Load
2018-09-06 01:00:00,2.81,5.4,0.0,0.0,0.46159999999999995,1.0,3600,Weekday,Thursday,Light_Load
2018-09-06 01:15:00,2.81,5.26,0.0,0.0,0.47119999999999995,1.0,4500,Weekday,Thursday,Light_Load
2018-09-06 01:30:00,2.84,5.47,0.0,0.0,0.4608,1.0,5400,Weekday,Thursday,Light_Load
2018-09-06 01:45:00,2.84,5.54,0.0,0.0,0.4562,1.0,6300,Weekday,Thursday,Light_Load
2018-09-06 02:00:00,2.81,5.4,0.0,0.0,0.46159999999999995,1.0,7200,Weekday,Thursday,Light_Load
2018-09-06 02:15:00,2.88,5.44,0.0,0.0,0.4679,1.0,8100,Weekday,Thursday,Light_Load
2018-09-06 02:30:00,2.81,5.4,0.0,0.0,0.46159999999999995,1.0,9000,Weekday,Thursday,Light_Load
2018-09-06 02:45:00,2.95,5.69,0.0,0.0,0.4603,1.0,9900,Weekday,Thursday,Light_Load
2018-09-06 03:00:00,2.95,5.69,0.0,0.0,0.4603,1.0,10800,Weekday,Thursday,Light_Load
2018-09-06 03:15:00,2.95,5.76,0.0,0.0,0.4558,1.0,11700,Weekday,Thursday,Light_Load
2018-09-06 03:30:00,3.02,5.51,0.0,0.0,0.4806,1.0,12600,Weekday,Thursday,Light_Load
2018-09-06 03:45:00,3.31,6.16,0.0,0.0,0.4733,1.0,13500,Weekday,Thursday,Light_Load
2018-09-06 04:00:00,3.28,6.3,0.0,0.0,0.4618,1.0,14400,Weekday,Thursday,Light_Load
2018-09-06 04:15:00,3.02,5.69,0.0,0.0,0.46880000000000005,1.0,15300,Weekday,Thursday,Light_Load
2018-09-06 04:30:00,3.02,5.98,0.0,0.0,0.4508,1.0,16200,Weekday,Thursday,Light_Load
2018-09-06 04:45:00,3.6,7.49,0.0,0.0,0.43320000000000003,1.0,17100,Weekday,Thursday,Light_Load
2018-09-06 05:00:00,3.06,5.83,0.0,0.0,0.4647,1.0,18000,Weekday,Thursday,Light_Load
2018-09-06 05:15:00,2.92,5.76,0.0,0.0,0.4522,1.0,18900,Weekday,Thursday,Light_Load
2018-09-06 05:30:00,2.92,5.83,0.0,0.0,0.44780000000000003,1.0,19800,Weekday,Thursday,Light_Load
2018-09-06 05:45:00,2.92,5.94,0.0,0.0,0.4412,1.0,20700,Weekday,Thursday,Light_Load
2018-09-06 06:00:00,2.95,6.26,0.0,0.0,0.4263,1.0,21600,Weekday,Thursday,Light_Load
2018-09-06 06:15:00,2.92,6.05,0.0,0.0,0.4347,1.0,22500,Weekday,Thursday,Light_Load
2018-09-06 06:30:00,3.06,6.01,0.0,0.0,0.4537,1.0,23400,Weekday,Thursday,Light_Load
2018-09-06 06:45:00,2.81,5.87,0.0,0.0,0.4318,1.0,24300,Weekday,Thursday,Light_Load
2018-09-06 07:00:00,2.81,5.83,0.0,0.0,0.43420000000000003,1.0,25200,Weekday,Thursday,Light_Load
2018-09-06 07:15:00,3.06,5.87,0.0,0.0,0.4623,1.0,26100,Weekday,Thursday,Light_Load
2018-09-06 07:30:00,3.28,6.59,0.0,0.0,0.4456,1.0,27000,Weekday,Thursday,Light_Load
2018-09-06 07:45:00,3.06,5.29,0.0,0.0,0.5007,1.0,27900,Weekday,Thursday,Light_Load
2018-09-06 08:00:00,3.2,4.9,0.0,0.0,0.5468,1.0,28800,Weekday,Thursday,Light_Load
2018-09-06 08:15:00,31.39,33.59,0.0,0.01,0.6828,1.0,29700,Weekday,Thursday,Light_Load
2018-09-06 08:30:00,59.15,61.38,0.0,0.03,0.6939,1.0,30600,Weekday,Thursday,Light_Load
2018-09-06 08:45:00,54.11,50.62,0.0,0.02,0.7303000000000001,1.0,31500,Weekday,Thursday,Light_Load
2018-09-06 09:00:00,62.68,40.25,0.0,0.03,0.8414,1.0,32400,Weekday,Thursday,Light_Load
2018-09-06 09:15:00,62.89,37.91,0.0,0.03,0.8564,1.0,33300,Weekday,Thursday,Medium_Load
2018-09-06 09:30:00,57.78,38.34,0.0,0.03,0.8331999999999999,1.0,34200,Weekday,Thursday,Medium_Load
2018-09-06 09:45:00,50.9,29.66,0.0,0.02,0.8640000000000001,1.0,35100,Weekday,Thursday,Medium_Load
2018-09-06 10:00:00,48.56,27.25,0.0,0.02,0.8721,1.0,36000,Weekday,Thursday,Medium_Load
2018-09-06 10:15:00,50.94,28.58,0.0,0.02,0.8721,1.0,36900,Weekday,Thursday,Maximum_Load
2018-09-06 10:30:00,58.46,34.7,0.0,0.03,0.8599,1.0,37800,Weekday,Thursday,Maximum_Load
2018-09-06 10:45:00,58.14,33.59,0.0,0.03,0.8659,1.0,38700,Weekday,Thursday,Maximum_Load
2018-09-06 11:00:00,51.66,32.8,0.0,0.02,0.8442000000000001,1.0,39600,Weekday,Thursday,Maximum_Load
2018-09-06 11:15:00,55.37,33.73,0.0,0.03,0.8540000000000001,1.0,40500,Weekday,Thursday,Maximum_Load
2018-09-06 11:30:00,59.51,39.53,0.0,0.03,0.833,1.0,41400,Weekday,Thursday,Maximum_Load
2018-09-06 11:45:00,59.83,46.3,0.0,0.03,0.7909,1.0,42300,Weekday,Thursday,Maximum_Load
2018-09-06 12:00:00,55.69,44.86,0.0,0.03,0.7787999999999999,1.0,43200,Weekday,Thursday,Maximum_Load
2018-09-06 12:15:00,5.8,0.54,10.62,0.0,0.9956999999999999,0.4793,44100,Weekday,Thursday,Medium_Load
2018-09-06 12:30:00,5.22,0.0,16.78,0.0,1.0,0.297,45000,Weekday,Thursday,Medium_Load
2018-09-06 12:45:00,5.4,0.0,16.85,0.0,1.0,0.30519999999999997,45900,Weekday,Thursday,Medium_Load
2018-09-06 13:00:00,6.12,0.0,16.99,0.0,1.0,0.3389,46800,Weekday,Thursday,Medium_Load
