Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,temperature_2m,precipitation,relative_humidity_2m,windspeed_10m,temp_rolling_24h,temp_diff_24h,heat_index,is_extreme_hot,is_extreme_cold,humidity_x_temp,windspeed_rolling_6h,Usage_kWh_lag_1,Usage_kWh_lag_2,Usage_kWh_lag_4,Usage_kWh_lag_96,Usage_kWh_rmean_24,Usage_kWh_rstd_24,Usage_kWh_rskew_24,Usage_kWh_rmean_48,Usage_kWh_rstd_48,Usage_kWh_rskew_48,Usage_kWh_rmean_96,Usage_kWh_rstd_96,Usage_kWh_rskew_96,NSM_sin,NSM_cos,Usage_kWh_cA_mean,Usage_kWh_cA_std,Usage_kWh_cA_energy,Usage_kWh_cA_max_abs,Usage_kWh_cD3_mean,Usage_kWh_cD3_std,Usage_kWh_cD3_energy,Usage_kWh_cD3_max_abs,Usage_kWh_cD2_mean,Usage_kWh_cD2_std,Usage_kWh_cD2_energy,Usage_kWh_cD2_max_abs,Usage_kWh_cD1_mean,Usage_kWh_cD1_std,Usage_kWh_cD1_energy,Usage_kWh_cD1_max_abs,Apparent_Power_S,Phase_Angle_Phi,anomaly_idling_score,anomaly_leakage_score,anomaly_overload_score,anomaly_max_score
22.568872,2.1684983,2.3519628,0.009843362,0.9872167,0.9930815,38609.645,9.754611,0.004504734,26.52253,10.466266,0.7809668,1.2470577,5.706967,0.00063169,0.0,285.8901,11.131743,12.842738,10.517047,10.643394,84.69235,16.832441,8.96336,-0.15375242,12.809229,13.980159,1.0509613,32.290756,36.70042,0.5010066,-0.31160468,-0.9735482,50.309673,52.713425,57860.402,111.035736,0.83437914,12.47051,3006.3792,31.278479,-1.9865012,4.2652035,507.35596,14.454533,-1.0225996,5.18584,1428.5734,11.721248,22.21287,0.12657487,0.35162282,0.6927516,0.00018753111,0.60820735
9.177405,8.775123,0.13567965,0.0034580585,0.7465645,0.9995579,48205.516,0.42183837,0.010242453,44.50108,10.767615,-1.3752459,5.3537097,0.4495743,0.00080397725,0.0052372217,-106.164795,10.407943,13.06065,7.95851,11.3307295,107.606094,13.786884,6.922548,-0.04208818,26.013805,22.122114,0.7279067,44.493553,33.487507,0.52631515,0.10756145,0.0053998646,96.84464,64.29433,149081.88,164.99525,-1.9423081,20.11545,4259.311,60.64514,0.3367222,14.298399,4579.277,40.06364,-0.9880712,4.475577,901.6134,17.49643,9.58934,0.6641464,0.48510018,0.3604264,0.0006133318,0.46820626
4.0815706,3.1607904,0.0014445793,0.00016625882,0.70040965,0.9999484,3595.6218,2.9903069,0.0035451204,60.846573,13.935527,1.2197683,5.377592,-1.211971,0.0005310178,2.9802322e-08,-39.65435,7.230476,4.140715,4.300186,12.8561945,6.910696,14.290979,4.2718925,-0.64081305,26.835136,10.603662,-0.10681718,36.16748,22.524805,-0.21580905,0.44253644,0.87585807,105.87098,42.711567,188492.7,194.96571,-4.0832896,9.778662,1193.5608,22.844885,2.964139,7.4487424,1099.0299,18.17128,-0.21657008,2.8270004,342.27234,6.0720997,4.7505765,0.8711938,0.8062922,0.5805683,0.0050666034,0.8765775
4.3413916,0.2196674,12.87248,0.0004226649,0.921566,0.43116564,53253.574,-1.3187722,0.0089384345,49.25131,7.1625037,-2.39141,1.0697557,-1.3584843,0.0014778972,0.0047641397,-3.6390839,12.142002,3.9987864,3.8710496,3.9696238,56.91417,5.5409255,0.58311313,-0.5166457,5.277968,2.7967227,2.4870188,10.071261,26.104439,1.6706746,-0.57548916,0.18725167,16.745989,17.92164,8145.0522,35.26021,-1.3283856,1.9386905,114.655975,7.031595,-3.740326,1.401192,66.516624,7.2683105,0.19442907,0.9849557,17.801321,2.8359263,4.884137,0.1833968,0.6304997,0.56535447,0.0007364452,0.7083506
12.12414,18.908594,0.004173589,0.0024540343,0.69876224,0.9999054,21332.701,-1.257012,0.005119443,66.92135,15.795256,1.7545482,1.9460908,-0.45046446,0.00056919456,0.0012441576,-25.345135,10.758593,10.089154,10.402755,29.131227,22.457594,21.867678,13.1507845,2.1847148,45.938805,27.639227,0.5539285,51.10946,31.323677,0.33914572,0.68198824,0.47173232,178.39803,81.606255,579550.0,292.72052,-3.6214585,22.369974,4641.2793,50.17119,3.9661708,23.77242,16693.512,67.539345,1.2523296,5.387198,1821.2013,14.694604,14.484857,0.7935731,0.75383735,0.51063925,0.010564528,0.72228503
75.28052,34.091053,0.01737216,0.0317703,0.9559671,0.9999891,78121.79,-4.461303,0.0014447719,54.389313,11.623957,-5.092623,0.61735904,-4.9457684,0.0004711151,0.99755025,87.07144,17.475063,63.87808,71.198456,60.909683,45.19444,86.66496,10.055212,-0.3048278,75.50682,30.866571,-1.6247245,57.902695,40.434345,-0.20780547,-0.9696913,0.8733295,126.466644,112.017,380223.9,327.93573,0.3785757,30.73538,9331.726,77.99161,1.3782339,21.099815,3768.0125,49.09546,0.3431131,14.332032,6580.196,40.75393,94.70645,0.24522026,0.23048913,0.9251009,0.0025053397,0.91055894
4.471778,1.3934324,0.5828368,0.0002847257,0.75915354,0.9966317,37259.848,-2.2889524,0.008245182,59.9036,9.366459,1.86506,0.4435616,-3.62844,0.00063854456,8.940697e-08,44.06818,13.165674,3.7652292,3.511688,3.6077957,9.305563,4.0414877,0.34485474,2.9052494,3.7693431,0.90157676,5.441729,5.8439217,6.3531003,5.851868,0.73972386,0.3323922,14.382189,3.61012,4227.944,20.723175,1.0584064,1.4941611,52.64837,7.4281716,-3.9035141,1.0617841,57.790718,6.3316875,-0.37464696,0.6416515,8.716738,2.8767586,4.8621025,0.7456999,0.5152546,0.6572262,0.0009208247,0.6525131
113.906906,25.562225,0.07572475,0.046540186,0.98370427,0.9997795,63149.695,11.76168,0.0071142106,39.50451,1.5538994,2.8433554,-1.2752173,13.204329,0.0016973615,0.0,493.2499,3.243683,109.990135,124.28378,104.42713,127.19304,80.79683,40.0007,-2.3127842,61.89216,41.97758,-1.89606,75.236565,40.3071,-0.37522885,-0.6426207,-0.8801386,200.66885,66.711784,649606.94,321.1629,-0.5769143,47.53443,44411.49,107.73295,1.8063614,20.594889,8377.926,49.21381,0.49646452,16.195883,8253.253,43.5467,114.75927,0.21930759,0.20624825,0.23872054,0.0051003546,0.4156154
7.7191954,6.7742867,0.026884867,0.0014779293,0.84998864,0.9998583,16952.324,-5.190425,0.00210523,49.098785,11.173579,-2.1306677,-0.31611654,-6.4700527,0.00022271276,0.00031927228,-302.1001,12.977505,5.257042,4.721665,4.947259,61.500324,5.094305,0.85802305,3.0463116,5.6234136,2.4794137,4.260808,13.4678755,16.927443,1.3230919,0.85873413,-0.26207826,26.159216,23.29242,16999.963,36.01239,-6.344532,4.1729183,233.9524,15.935637,-2.3501732,2.0787275,67.27935,6.5132713,0.27252364,1.8621138,68.009895,10.356113,13.232587,0.6049851,0.50178957,0.58454627,0.00081380457,0.57258934
4.1288767,1.0425967,0.0009843522,4.221767e-05,0.7334265,0.9997599,11468.013,-7.202068,0.0053311675,50.454628,14.593018,-6.3234057,1.0877708,-7.5649786,0.00017079711,1.0,-397.57312,10.205046,3.351072,3.1845522,5.6843233,4.5897074,15.164139,26.674383,1.566113,46.078583,41.1081,0.106994756,51.861362,47.268887,-0.1485701,0.01668463,0.9432512,173.36076,117.878075,644122.94,352.0101,-2.562683,26.673166,3329.798,61.1589,6.720542,23.684652,7876.436,48.764313,1.827607,19.08626,8999.441,58.020824,4.3795958,0.70976263,0.83743465,0.52973,0.00040447712,0.8148459
17.700006,2.0650892,4.260922,0.012108273,0.9850804,0.9087904,57347.71,1.6408935,0.008660433,51.72254,7.1600137,0.9810269,2.526498,9.103169,0.0013929904,1.2218952e-06,251.95842,8.7847595,32.179707,49.88039,17.570581,106.06549,29.703707,11.290657,-1.728417,29.990082,28.338589,0.4312808,60.089222,32.610336,-0.21141891,0.4887233,-0.812237,114.600395,77.55296,365911.84,230.77948,4.329565,21.481627,7469.6826,59.105938,-2.5139103,7.120799,1958.9419,31.220781,-0.60792077,10.758338,4210.3584,31.506609,21.956526,0.06815155,0.81098497,0.49444488,0.00055901706,0.57158065
16.110903,19.18247,0.009302411,0.005329092,0.76279503,0.9995319,861.4255,-7.932163,0.0027198761,51.256695,16.101751,-4.1985545,-1.6455753,-8.219743,0.00078547,0.99999917,-432.9776,17.193968,15.977261,15.808584,73.11194,35.292828,78.81762,31.917122,0.32723343,86.4912,39.169304,-0.5268048,67.35395,37.001175,-0.42654365,0.5214811,0.9821531,239.83286,93.43516,923199.25,371.72787,-2.3855553,19.90018,4231.7075,39.44425,3.299552,32.263275,23622.719,84.06753,1.6104227,19.384975,13271.229,49.428986,23.694674,0.65688384,0.9026784,0.67431843,0.0036472902,0.85310626
74.01961,27.346445,0.30103788,0.044339504,0.95642674,0.9998516,50701.03,10.678762,0.0028883547,38.64838,14.2228,5.5916104,0.7280902,9.130553,0.0010775328,2.9802322e-08,313.84186,8.333967,91.850426,67.08812,26.519857,29.701902,66.83464,36.67296,-1.097662,34.78136,38.253296,1.079162,31.19794,29.10626,1.4351398,-0.55430555,-0.93241835,95.0892,78.03539,162077.64,240.59355,-0.87232625,43.300602,24123.598,118.469475,-0.6360614,7.861303,1810.7816,23.599632,-0.5498627,9.694862,4387.0874,25.12481,90.51412,0.43972963,0.2106745,0.70652765,0.00555367,0.6590982
65.46403,27.4411,0.022191199,0.026041538,0.8866815,0.9999424,31825.338,4.337929,0.0026458383,48.60115,12.346031,5.873972,-0.12829223,1.5689765,0.00039201975,0.0,297.42166,9.095617,73.5243,83.41269,60.97598,50.245007,47.641792,19.267141,1.0396152,52.616024,23.9,0.48445633,66.988235,31.692833,-0.10065345,0.7473805,-0.56088126,216.54698,59.551296,668272.1,276.60568,-0.9978305,34.138645,23267.678,78.77963,1.0468764,13.3459835,4573.739,46.482643,-0.3603036,10.178471,7275.085,28.58417,61.381607,0.54358256,0.6317037,0.7067233,0.0017973483,0.7618013
17.189657,1.9777288,10.503912,0.009595764,0.9939432,0.80512226,69978.22,2.5926363,0.0048193485,72.15872,4.802526,2.6193197,1.5313343,6.006872,0.0013341904,0.0004913807,69.22823,6.0401487,24.899727,18.439827,7.5419927,87.426414,30.473885,12.512537,0.5476824,44.045864,23.882738,-0.03545665,58.94947,30.47508,-0.045687757,0.089827366,0.20339341,141.43633,78.95342,362892.84,251.62132,1.9399781,26.871357,8091.2617,67.27308,-1.9862372,12.334056,3245.715,39.445637,-0.035593897,11.57285,5156.183,36.223934,22.287903,0.05030827,0.7208422,0.8664737,0.0010444969,0.8828113
3.7671218,0.44466776,0.0012399441,6.4232945e-06,0.67002374,0.99985635,12644.151,-1.6863656,0.002589011,66.463936,7.508426,0.7913381,2.7765865,-5.179862,0.00016286969,0.47652984,-169.06386,6.2000523,3.085723,3.0656269,3.0213346,3.9823096,3.620626,1.3111781,2.8174107,7.4428544,9.147624,3.1417823,8.580122,9.578092,2.1547515,0.7204238,0.9282788,22.618795,22.70824,15046.283,53.271896,-6.366023,3.838132,111.58545,7.0276227,4.439531,4.849658,433.3422,13.597069,-0.42183042,1.6738971,46.82096,12.4200945,4.0156736,0.9019891,0.62469697,0.7074003,0.00028017908,0.77476066
16.45262,11.585532,0.004622492,0.0027791085,0.7275771,0.9996269,6904.6694,-5.260526,0.0047620833,54.758286,12.22318,-0.92257863,-1.7911724,-4.4078183,0.0010261536,0.9999306,-269.6006,11.583098,15.006392,14.181414,35.58396,24.885717,50.89344,28.182081,-0.048608154,76.36058,39.35497,-1.6676005,67.455795,38.594486,-0.18048456,0.58015656,0.8152388,231.7545,102.10006,907132.44,363.88318,-7.411153,30.84922,11307.052,59.24471,4.4280176,25.890343,18550.363,61.01482,0.49045286,17.165644,11406.1,46.609867,15.069507,0.77476484,0.85581654,0.7804324,0.0020241737,0.85310477
118.66748,59.185932,0.06635925,0.049799375,0.9304285,0.9999757,59708.523,3.9151745,0.0042580245,20.994122,6.4048657,1.1660368,-1.923225,10.849188,0.0008331537,1.4901161e-07,-222.50972,6.7196584,108.09558,97.99709,77.57098,121.260544,64.62343,43.732304,-1.6794161,47.967674,48.212116,-0.75104636,68.99817,41.88914,-0.19206198,-0.48812467,-0.9308897,194.68765,82.16066,566613.7,360.49023,-1.7738768,52.619602,41753.902,118.66518,-1.7919247,24.619976,9549.338,54.14308,-0.75659454,16.028843,10388.651,47.983437,128.81203,0.47146022,0.20243964,0.5918881,0.04271266,0.6145982
35.496006,2.9447339,11.291256,0.015378458,0.9980283,0.96755034,34806.332,-0.52143997,0.0013479531,53.335617,4.8649654,-2.6163483,0.6826186,1.8218095,0.0014260411,0.23130083,-225.23361,6.3197823,72.99935,73.488625,27.8548,49.376293,67.161575,37.402958,-1.3742363,60.790512,35.590385,1.2873194,68.031334,29.546515,-0.2015643,0.52953476,-0.66407585,201.77475,59.717117,678159.4,316.69907,1.3845879,23.644384,9124.82,60.06378,-2.6925535,25.651691,16596.318,86.01418,-1.3259971,18.584667,11351.082,53.745907,34.798485,0.06293264,0.39830428,0.7853699,0.0004696995,0.7669755
88.95859,51.70645,0.025632791,0.04518149,0.8213066,0.9999304,44062.266,-0.8219241,0.0085206805,38.099842,16.811386,-2.1362176,-0.7944819,1.3813756,0.001214236,0.043015093,-12.698781,16.03024,76.33165,77.820404,65.51821,102.9823,54.43725,33.356102,1.3800423,60.485264,36.615288,-0.42353,60.370274,35.040104,0.10267106,-0.16412249,-0.37446484,172.59416,77.07209,421628.12,328.53577,-4.2307334,36.4154,18678.791,93.699684,-0.9235245,22.72977,13552.87,66.19766,-0.75672114,10.81291,6187.9263,39.62928,100.78261,0.55160946,0.31907776,0.5018686,0.0029446855,0.5022545
100.649704,46.44556,0.4999304,0.051754765,0.93577534,0.9998042,44812.402,7.103288,0.004277238,43.109474,10.2485895,5.9560986,-0.6394881,7.8367743,0.0015356541,6.854534e-07,407.48398,10.057017,109.90657,85.86188,39.049873,30.289383,70.53055,35.983013,0.20432147,46.1581,40.952816,0.89458615,38.510696,27.22333,1.3538009,-0.2576614,-0.88491964,124.084785,89.03919,478735.03,293.8785,-3.355347,30.253218,18879.162,59.596455,1.3321987,24.381952,15097.077,69.004684,0.03512075,10.842077,9584.241,39.50192,112.228165,0.3984551,0.22257212,0.8412267,0.013679981,0.8681728
72.23081,19.863865,0.15418014,0.03152081,0.9858647,0.9999401,75534.91,-7.1592846,0.0006245345,51.28312,13.328158,-6.157094,0.22558084,-6.9940834,0.0006476939,0.9999977,-401.3098,13.099014,77.280876,68.5299,27.535877,59.050724,74.697014,13.26364,-0.29204035,70.845245,24.113735,-0.11132222,62.067375,28.704659,-0.13767138,-0.634629,0.74180144,148.96997,68.97818,438302.72,305.75723,3.9222548,34.61585,21874.994,96.34737,-1.3722614,17.391703,6544.6094,45.542385,0.10433925,12.972612,6607.536,35.98338,80.11373,0.1879779,0.24864157,0.9601103,0.0007041916,0.9546941
4.8904924,5.266402,0.0031221032,0.00035518585,0.71419406,0.9999335,11895.9,-3.234845,0.001594913,56.41191,18.337116,0.06608912,4.833698,-2.8816407,0.00033280253,0.0,-19.342648,14.219196,3.6254878,3.5800672,4.466627,8.314486,5.696621,0.7920355,1.4944614,7.360221,3.723168,2.6689143,11.812444,11.048542,1.0005193,0.66166747,0.60909283,35.077003,18.339441,21163.11,61.77568,-0.55299956,7.965988,863.0638,25.831444,0.09937739,2.946251,260.96857,8.700729,-0.7099467,1.3918365,102.705666,5.811903,5.5122695,0.87207025,0.7190097,0.65221584,0.00072969496,0.76206535
78.77626,37.860203,0.007009364,0.033988107,0.97241896,0.9999947,83366.72,-8.983301,0.0008937746,64.19886,10.946746,-6.846274,0.34325054,-8.122631,0.0007327795,1.0,-368.50037,15.536652,69.70711,57.195602,54.12935,55.00224,93.14549,13.731372,0.36843762,91.28497,35.198555,-1.4388733,58.015236,47.12006,0.83575296,-0.98358285,0.988219,120.8138,127.14047,438039.34,369.69284,2.2712028,34.15668,27175.662,132.16089,3.8374002,26.466978,10771.794,76.54737,0.4130473,19.878527,13443.302,56.142166,122.18152,0.19194828,0.23030677,0.8848426,0.0010220557,0.8508768
15.074083,0.9871257,10.677493,0.0066255606,0.99389935,0.8544878,70740.24,10.228203,0.0056832703,47.136913,3.998505,3.1625547,3.5223894,10.67999,0.0012699366,6.556511e-06,399.27914,5.3362694,20.734673,41.1236,28.034346,63.48521,28.40691,18.35313,-0.113031134,22.905155,23.662552,-0.07163948,31.765118,32.6042,0.5046575,-0.8468183,-0.05364841,56.03432,59.808914,83860.35,140.48639,1.4778597,22.353275,9286.708,60.510723,-2.7526643,4.4791203,406.72147,11.181823,-0.51133066,5.8779883,2189.872,16.986101,16.180845,0.051032722,0.35277295,0.6013795,0.000585258,0.5736523
11.973994,0.15873572,23.265371,0.0031447837,0.99909264,0.32371873,47719.316,0.87730014,0.0046708346,57.398224,1.9556713,-1.823783,3.592204,1.4982845,0.0009165108,0.0,256.72653,3.1331115,8.141123,10.411213,14.502599,3.5145638,4.4995317,13.48084,2.8930929,4.0342264,6.9286795,5.265936,6.3381543,20.287441,5.8590126,0.9112791,-0.99776417,16.245722,26.921541,5137.3887,88.17629,0.014324079,4.048904,593.70557,15.816955,-1.0113515,1.7551019,221.45065,2.9380176,-2.2058728,3.8651865,261.02972,16.465164,9.8760195,0.025784634,0.2322894,0.2819594,8.4623694e-05,0.41537315
72.66083,43.67615,0.026050959,0.026707215,0.8195633,0.99995005,48531.87,0.34052387,0.0059803603,63.069317,17.202824,5.0296783,-0.053552356,6.009344,0.0007209182,5.4895878e-05,479.872,15.507497,64.64685,68.282974,71.56627,12.894219,62.12622,16.719435,-0.48596883,51.01926,35.843815,0.40897873,29.510408,35.12285,1.8199034,-0.6463209,0.1960129,103.4563,89.586784,373528.7,272.91635,-3.123118,20.343493,7981.0317,64.60541,-0.10805681,29.649918,21191.062,95.91679,-0.83550227,10.469992,5306.281,40.79563,86.290344,0.64769036,0.2817259,0.5847131,0.01715105,0.72397554
108.927414,52.782864,0.012008774,0.044927068,0.84863144,0.9999549,39323.13,7.4779787,0.0041419924,36.502182,9.681502,4.32393,-1.3813647,11.593175,0.0014566183,1.1205673e-05,522.3499,7.10468,88.687065,107.1289,102.99504,98.03768,87.39812,34.045143,-0.99696887,69.37582,40.225185,-0.7491955,69.19103,41.02821,0.08270563,-0.53667444,-0.43351024,191.32626,78.311676,690185.56,352.84314,-1.9600021,47.614857,28544.814,131.01166,-0.09215331,19.861938,6670.3823,48.320297,-0.41318002,12.404432,7141.184,29.625666,119.855576,0.55464506,0.32414848,0.61295265,0.18065888,0.8380405
34.97349,8.864194,1.2485412,0.021602904,0.9674572,0.9964607,47260.04,-3.8819394,0.0037157894,46.445118,19.57985,-2.5846016,-4.4002542,-3.5202024,0.0014526248,0.9999814,-151.37366,20.21571,38.14185,47.789783,19.5417,91.559456,48.946396,12.442423,-0.5641852,38.65002,9.800423,0.053731415,46.521603,18.801018,-0.25764835,-0.2052568,-0.4768809,104.65401,27.368622,144075.03,145.60957,0.09065048,14.995893,3346.4382,42.837994,-1.2516034,4.8734646,967.8432,20.111938,-0.20025472,3.474949,481.04037,9.142935,39.407066,0.19351028,0.35566303,0.9166031,0.00090102106,0.9299498
36.57727,20.992632,0.019904621,0.010495741,0.81748766,0.99975884,9161.8545,-4.9108357,0.0025266767,51.160267,9.647109,-2.5666502,-2.9110992,-5.1984687,0.0008701086,1.0,-278.18692,10.594652,50.210846,67.25903,89.0166,34.45204,64.68422,22.161007,0.4494627,73.23517,30.536646,-0.391903,67.68551,35.813152,-0.09152901,0.8047979,0.6694488,222.91576,88.70782,850051.4,342.52512,-3.9163425,16.965239,5106.378,44.263824,2.412771,16.157343,5253.1553,31.644096,0.96649235,14.620802,10684.629,35.109547,42.153793,0.60518277,0.8176333,0.89243704,0.0007482469,0.87950623
3.7538605,0.26446694,0.0011728108,1.8128753e-06,0.6925075,0.9998257,5974.9346,-7.4397383,0.0007959545,42.959507,20.515114,0.41709772,-0.6793628,-8.170979,0.00023242831,0.0008805394,-262.96243,12.627602,3.064303,3.061825,3.0141358,2.6093361,3.7111404,0.109918855,1.1078813,4.622854,0.62685573,2.644858,6.2461443,3.0079842,1.0667113,0.6113398,0.99183565,15.797319,6.1155653,5010.9873,26.804085,0.15452439,1.8894733,83.28728,5.6445117,-1.2927058,1.0526068,24.34207,3.628515,1.2776048,0.28659552,2.1705925,1.4244267,3.9919689,0.91336435,0.6300302,0.47783414,0.00305935,0.8029514
55.18776,16.066288,0.91324025,0.02563068,0.9692609,0.9978973,35607.59,-1.1352164,0.0045092404,37.29071,19.512362,-3.4795992,-2.4337003,-0.07886737,0.0010653436,0.0013437569,-22.137594,20.083796,73.57996,103.14867,27.089865,81.76255,38.059803,24.390308,-0.1778372,32.509953,24.6862,0.84092885,50.927963,24.826906,0.2552459,0.56320345,-0.96033996,136.42906,53.875504,292572.56,226.58492,2.482745,16.205605,3817.9412,52.727627,0.1309845,10.037271,2771.732,26.992332,-0.5208343,7.878888,1963.0956,25.292204,62.41994,0.19623451,0.26592967,0.80617535,0.0015136376,0.7493751
4.60119,3.736032,0.06647411,0.00044516622,0.7707193,0.9997453,19041.65,-7.7538056,0.002862382,43.048393,8.165516,-4.7753057,-3.8191085,-6.527734,0.0004069507,0.9998349,-442.01312,16.746653,4.515526,3.5777814,7.2147756,40.123478,7.8143573,0.6797557,-1.4919906,9.325533,4.5628347,0.77034706,11.948647,13.975254,-0.18572626,0.12288873,0.7517716,33.162838,22.547453,18873.078,54.579903,-2.096605,5.19542,216.79187,15.628256,0.10007447,2.3194125,65.17814,4.2801414,-0.16192311,1.2187294,28.639763,5.3607836,6.5451694,0.6943689,0.66983235,0.44013354,0.00010688603,0.527648
4.2231374,0.012238001,27.02434,0.00026092262,0.99991906,0.18054667,80185.49,-4.245823,0.0062181205,60.66623,4.3089814,-4.701589,4.7941084,-4.157421,0.00045838952,0.097129375,-175.26103,10.064418,4.8587046,13.946197,27.181995,17.362667,29.139841,25.198473,-0.6225478,29.765917,26.375614,0.123674236,24.990261,27.93299,0.7714943,-0.8963422,0.796432,37.942738,38.982727,61133.074,118.10753,4.528528,16.801697,4207.5186,61.523422,-1.8675153,12.803713,1866.3884,31.177038,-0.3668144,3.9819763,1217.6436,10.672706,4.820419,0.0011208785,0.40856948,0.20741227,0.00012291223,0.41839597
32.95232,36.836536,0.009281382,0.010072348,0.8292891,0.99984235,1363.9232,-6.6481504,0.002021429,52.375,12.193091,-4.956053,-1.3690485,-6.376744,0.0008891225,0.9999914,-390.07095,11.127255,25.61803,25.986355,44.936634,43.25359,71.70302,21.15362,-0.16502397,76.16982,32.493702,-0.052827127,65.79751,34.03144,-0.030070955,0.7681531,0.9087519,242.05688,53.503098,781371.7,349.26196,-1.8370672,33.459923,11232.189,65.32196,0.28949794,24.095322,14971.2705,63.93945,0.2773502,18.120205,10645.452,47.856457,42.1866,0.6780427,0.92677414,0.8269489,0.00081427395,0.93761635
114.67194,72.95383,0.0019937784,0.047640834,0.72575533,0.99991757,60853.082,11.1598625,0.010742068,50.232403,12.474965,5.256667,4.1230855,5.759451,0.001838237,0.0,209.46939,8.037512,35.769955,24.494019,14.465888,6.528897,15.289941,12.415217,3.6084936,16.199131,15.522408,2.05978,14.019708,16.426533,1.24333,0.8521457,-0.36602044,60.5071,66.12985,90784.22,204.05992,-8.003302,16.115276,4013.5776,23.575703,0.51733917,7.959464,2147.5671,22.177681,-0.72268313,3.8306208,455.72522,17.94138,134.3022,0.81551546,0.6673618,0.23716483,0.7211668,0.86885905
74.17154,48.990482,0.05475166,0.03783938,0.9205749,0.9999772,38698.082,-0.8291362,0.0010778367,35.207787,11.22009,-2.257527,-1.5305157,-1.2690622,0.00050237775,0.86694574,-133.298,10.027727,82.66078,74.86539,29.375845,102.073524,69.023865,22.721546,-1.1074209,55.571415,30.234037,-0.6464176,62.41189,25.477863,-0.2554241,-0.16696586,-0.7233941,166.06277,59.929565,445431.8,287.10925,-0.29091963,21.683584,9584.777,50.400696,1.370711,18.51422,8816.585,47.741276,-0.0434804,6.941741,3511.389,25.248404,95.97148,0.4317884,0.2303849,0.95092255,0.0026173443,0.96720845
66.953674,42.105045,0.2501565,0.03989357,0.886559,0.9993549,27720.035,-0.42612123,0.0033614964,54.144936,12.986195,-1.0481361,-2.1372867,-3.6602664,0.0015023947,0.8801635,-131.72513,13.939065,80.27629,85.4166,25.933561,72.243,52.702282,12.6350565,-0.74992037,47.482986,19.860195,1.8468702,56.823524,25.944912,-0.043296885,0.80136675,-0.69838625,180.02484,64.68798,546732.9,278.60477,-0.31562233,14.0867605,3207.483,42.676575,0.048440557,12.0204735,4749.159,32.423977,-0.41892374,6.8588552,2348.746,18.25908,73.52704,0.47490206,0.5721141,0.9044776,0.0014831051,0.88974047
57.437393,35.609203,0.007747022,0.014868481,0.71474975,0.9998809,46796.676,0.54508764,0.006780508,66.16508,13.399669,3.3807838,-2.1992805,1.1453748,0.0010267198,0.03658408,-124.509766,10.646665,41.73516,41.048553,61.577305,65.7614,67.397644,30.265667,1.4477453,82.18279,38.60681,-1.1593944,69.482994,35.900303,0.39281362,0.30363786,0.77348346,186.85532,62.801197,556657.25,334.63467,-7.569728,44.85837,34339.156,124.784645,3.809965,35.348263,29166.688,94.09448,0.9258358,17.49519,11715.59,48.6157,51.708942,0.6994855,0.83600616,0.6985777,0.0051460415,0.8487435
10.193301,5.889051,0.032368768,0.0034538007,0.8686825,0.99987996,28796.627,-2.1486912,0.0024501353,59.317627,9.192656,-0.9452503,5.0309033,-3.9390302,0.00020894408,0.0,-78.401535,10.425631,16.744772,9.243311,5.3960376,62.542088,6.9083824,2.3471844,1.7574136,9.566002,10.737179,2.2156265,38.81109,34.47308,0.49757448,0.9375758,-0.7743115,58.109535,62.941456,82478.94,115.74517,-5.33195,16.81247,2965.0256,60.46835,-1.9392407,2.8115263,202.33386,14.773973,-0.25647867,4.42583,414.59158,15.610073,14.845243,0.37776,0.52460825,0.5712465,0.00060821325,0.5462703
66.21593,5.1347804,9.009659,0.036045376,0.99831516,0.9822281,44144.094,12.915745,0.0031344383,62.218594,1.7479002,4.3545303,4.139477,13.337306,0.004179418,0.0,386.82828,2.777937,100.95206,97.87883,97.94711,3.3561711,38.643665,47.551167,-1.1603526,14.079527,44.682682,1.7381411,11.359494,27.970625,1.5931482,0.20934375,-0.99543864,46.23806,103.335495,55785.76,332.9982,-0.9160113,32.142353,26224.812,99.56363,0.5064739,17.168339,5520.0957,31.238798,-0.20273113,12.832712,7315.089,44.316612,74.12415,0.09053166,0.20171383,0.38852212,0.0034464821,0.4347806
34.72388,3.5345688,6.242501,0.015826914,0.99549484,0.9853224,51886.977,3.7431357,0.003249094,63.40094,4.2404704,-0.5877894,2.8684692,2.891585,0.003209412,0.0,42.519043,6.275791,61.816948,77.168304,82.558075,10.645545,52.26098,19.067163,-2.0487769,40.388058,35.582695,-0.21161526,21.40731,26.692875,1.0395093,-0.6691115,-0.68030125,52.186897,73.07109,81309.77,263.36185,1.103647,25.96073,10838.501,79.82605,-1.1022208,17.052282,4348.1777,66.1696,-1.1000142,13.389085,7083.954,41.89603,34.573532,0.116511695,0.2173723,0.42663693,0.00046355277,0.4347314
